时间,北京,唐山,天津,秦皇岛,石家庄,包头,太原,丹东,呼和浩特,锦州,沈阳,吉林,大连,牡丹江,长春,无锡,哈尔滨,扬州,上海,徐州,南京,温州,杭州,金华,宁波,蚌埠,合肥,安庆,福州,泉州,厦门,九江,南昌,赣州,济南,烟台,青岛,济宁,郑州,洛阳,武汉,平顶山,长沙,宜昌,广州,襄阳,深圳,岳阳,南宁,常德,海口,惠州,重庆,湛江,成都,韶关,贵阳,桂林,昆明,北海,西安,三亚,兰州,泸州,西宁,南充,银川,遵义,乌鲁木齐,大理
202211,122.17540384070227,137.49008802762876,103.92932274838691,123.92900076624264,123.9658028719339,116.15153797579109,107.66882074877707,130.7084470313169,143.26470199458822,131.38054396940845,127.55410264497633,127.92896477602179,129.97475869961235,112.36640351017155,123.07605571052272,126.39250851950926,115.6196300591902,135.09870212471114,116.37077308645672,148.76145095729262,115.27209508067473,107.80616807177077,129.9534481294459,120.80094416224301,125.72770143434374,115.47727032761891,118.44286132880214,103.45067514915095,120.02763569073687,110.21177446617168,108.1410224508252,122.13466960007946,117.48024597133197,118.32832889397807,123.8151570202203,131.3046592208752,127.56541258805541,134.31638113317297,109.30839414778855,127.12241565325918,127.1214440839064,120.08921111061466,135.44555780131984,114.28765616264856,126.38888705933987,127.1078015324682,111.78730647111351,96.73810032380511,127.01198959833614,104.56436711077016,137.50775738282437,114.81529343506735,137.46169503735348,103.42213115253284,147.67922289179378,102.85988427448834,128.70650085061746,112.50997727215095,132.65596205050392,103.3472663526976,161.86229694464345,134.39386412101953,119.10488359721789,102.90766033867925,138.99262980759949,110.09045729875862,153.32423539144762,118.03468236504801,120.92179128812263,127.26501048033516
202212,122.41975464838367,136.665147499463,103.2018174891482,123.30935576241143,123.22200805470231,115.68693182388792,107.02280782428441,130.44703013725427,141.258996166664,130.85502179353082,126.78877802910647,127.28931995214167,129.4548596648139,111.8045714926207,121.72221909770698,126.89807855358731,115.15715153895344,135.9092943374594,116.83625617880256,148.31516660442077,115.15682298559406,107.59055573562722,130.3433084738342,120.43854132975628,125.97915683721243,115.36179305729131,118.32441846747335,103.14032312370351,119.7875804193554,110.98325688743488,108.03288142837438,122.37893893927964,117.12780523341797,117.97334390729613,123.69134186320008,131.04204990243343,127.94810882581956,133.91343198977344,108.65254378290183,126.48680357499288,126.9943226398225,120.32938953283589,136.12278559032643,114.05908085032326,125.8833315111025,126.98069373093574,111.45194455170018,96.15767172186229,126.75796561913947,104.14610964232708,137.23274186805872,114.01158638102189,136.7743865621667,102.90502049677018,148.41761900625275,102.24272496884142,128.44908784891624,111.83491740851805,131.7273703161504,102.93387728728682,162.02415924158808,134.1250763927775,118.5093591792318,102.49602969732452,138.57565191817667,110.20054775605736,153.47755962683905,117.44450895322278,120.55902591425827,126.88321544889418
202301,122.90943366697722,136.80181264696245,103.51142294161563,122.9394276951242,123.34523006275703,115.57124489206404,107.23685343993299,130.57747716739152,140.835219178164,130.20074668456317,126.28162291699003,126.27100539252453,129.3254048051491,111.58096234963544,121.11360800221844,126.51738431792656,114.69652293279762,136.45293151480922,117.65410997205417,148.6117969376296,115.15682298559406,106.51465017827095,130.86468170772957,120.19766424709677,126.7350317782357,115.8232402295205,119.15268939674566,103.34660376995093,120.0271555801941,110.42834060299771,107.70878278408925,122.62369681715819,117.47918864911823,117.85537056338885,123.44395917947368,130.91100785253101,128.45990126112284,133.6456051257939,108.86984887046764,125.85436955711792,127.24831128510215,119.60741319563887,136.5311539470974,113.48878544607163,125.63156484808029,126.59975164974294,111.22904066259679,96.25382939358414,126.63120765352033,103.62537909411543,137.09550912619068,113.5555400354978,137.1847097218532,103.5224506197508,149.30812472029027,102.44721041877911,127.93529149752055,111.94675232592657,132.12255242709887,103.34561279643599,162.34820756007127,134.52745162195583,118.39084982005257,101.88105351914056,139.26853017776756,110.75155049483764,153.6310371864659,117.67939797112923,120.92070299200104,126.12191615620083
202302,123.15525253431119,137.3490198975503,104.44302574809018,122.69354883973394,123.59192052288253,116.14910111652436,107.77303770713264,130.18574473588936,141.68023049323298,129.94034519119404,126.15534129407304,126.6498184087021,128.93742859073367,111.35780042493617,120.7502671782118,126.89693647088033,114.81121945573041,136.99874324086846,117.88941819199829,149.50346771925535,115.50229345455084,106.83419412880576,131.12641107114504,120.67845490408516,127.87564706423981,116.17070995020906,119.51014746493588,103.75999018503074,120.38723704693467,109.98662724058572,107.81649156687334,122.74632051397533,117.83162621506557,117.73751519282547,124.55495481208895,131.56556289179366,129.10220076742846,133.5119595206681,109.52306796369042,126.23193266578926,128.01180115281275,119.48780578244323,136.5311539470974,114.16971815874805,126.00845954262454,126.85295115304243,111.45149874392199,96.35008322297772,127.26436369178793,103.83262985230367,137.64389116269547,113.89620665560429,138.14500268990616,104.9717649284273,150.3532815933323,102.65210483961668,127.551485623028,112.73037959220807,133.31165539894278,103.96568647321459,162.34820756007127,135.2000888800656,118.98280406915282,101.9829345726597,139.68633576830086,110.53004739384797,154.39919237239823,118.62083315489826,121.40438580396905,126.50028190466942
202303,123.52471829191413,137.76106695724295,105.2785699540749,122.9389359374134,124.45706396654272,116.03295201540784,107.88081074483976,129.53481601220992,142.38863164569915,130.20022588157642,126.78611800054341,127.53636713756303,128.42167887637072,110.57829582196162,121.11251797974643,127.27762728029296,115.27046433355333,137.82073570031366,118.3609758647663,150.99850239644792,116.0798049218236,106.94102832293456,131.38866389328734,120.91981181389333,128.64290094662525,116.51922208005968,119.86867790733069,104.38255012614093,120.86878599512242,109.32670747714221,108.3555740247077,123.23730579603125,118.53861597235594,117.73751519282547,125.42683949577358,132.22339070625264,129.7477117712656,134.04600735875078,110.50877557536363,126.8630923291182,129.6759545677993,119.96575700557301,137.35034087077997,114.39805759506555,126.26047646170979,127.3603629576546,111.89730473889767,96.83183363909261,128.40974296501403,104.35179300156518,138.33211061850895,114.12399906891551,139.3883077141153,105.81153904785471,151.40575456448562,103.26801746865438,128.4443460223892,112.84310997180027,134.9113952637301,104.90137765147352,162.99760039031156,136.14648950222607,119.69670089356772,102.49284924552299,139.96570843983747,111.19322767821104,155.3255875266326,119.68842065329235,122.37562089040081,127.25928359609743
202304,124.2658666016656,138.72539442594365,105.91024137379935,122.44718019366375,125.32826341430854,116.49708382346948,108.20445317707429,129.92342046024655,142.81579754063625,130.72102678510274,127.0396902365445,127.6639035047006,127.90799216086523,110.79945241360554,121.59696805166543,127.78673778941415,116.0773575838882,137.82073570031366,118.83441976822537,151.9044934108266,116.66020394643272,107.15491037958043,131.52005255718063,120.43613256663775,128.9001867485185,116.98529896837992,119.98854658523801,104.59131522639322,121.11052356711266,109.10805406218792,108.4639295987324,123.73025501921538,119.13130905221773,118.09072773840394,126.1794005327482,132.0911673155464,130.00720719480813,134.44814538082701,111.06131945324044,127.6242708830929,130.5836862497739,120.08572276257857,138.03709257513387,114.28365953747048,126.5129974146332,127.74244404652757,112.23299665311437,97.0254973063708,128.79497219390908,104.56049658756832,139.30043539283852,114.92286706239793,140.36402586811414,106.44640828214183,152.76840635556601,103.681089538529,128.70123471443398,113.40732552165927,135.0463066589938,105.32098316207943,163.97558599265344,136.28263599172828,120.175487697142,102.90282064250509,140.385605565157,111.52680736124569,156.87884340189893,120.28686275655882,122.4979965112912,126.62298717811694
202305,124.51439833486894,138.58666903151772,106.12206185654695,122.56962737385741,125.95490473138008,116.26408965582253,108.9618843493138,129.40372677840557,142.95861333817686,130.85174781188783,127.42080930725413,128.4298869257288,127.52426818438263,110.91025186601914,121.3537741155621,127.5311643138353,116.42558965663986,138.2341979074146,119.19092302753005,152.05639790423743,116.31022333459343,106.94060055882126,131.783092662295,120.07482416893785,129.4157874955126,117.21926956631668,120.2285236784085,104.80049785684601,121.23163409067976,109.43537822437447,108.24700173953494,123.85398527423459,119.6078342884266,117.85454628292713,127.06265633647745,132.22325848286192,130.39722881639256,133.77590465392288,110.83919681433396,127.75189515397598,130.84485362227346,120.32589420810373,138.58924094543443,113.48367392070818,126.63951041204784,127.99792893462063,112.00853065980813,96.83144631175804,129.31015208268474,104.35137559439318,139.85763713440988,114.46317559414832,140.22366184224603,107.29797954839896,153.53224838734386,104.4068571652987,129.21603965329172,112.95369621957263,134.50612143235784,105.84758807788984,164.63148833662407,137.10033180767866,120.77636513562771,103.41733474571761,140.6663767762873,110.85764651707822,157.19260108870273,119.68542844277603,122.86549050082508,125.61000328069201
202306,124.6389127332038,138.4480823624862,106.44042804211658,122.07934886436198,125.82894982664871,115.79903329719924,108.74396058061517,129.53313050518398,143.24453056485322,131.1134513075116,127.03854687933237,128.68674669958025,127.77931672075141,111.24298262161719,121.96054298613991,127.02103965657996,116.77486642560979,138.372432105322,119.66768671964017,151.9043415063332,116.07760288792424,107.26142236049773,132.31022503294417,119.83467452059996,129.80403485799914,116.86761175761774,120.1082951547301,104.59089686113231,120.9891708224984,108.99763671147697,107.92226073431634,123.60627730368611,119.72744212271502,117.38312809779542,127.3167816491504,132.35548174134476,130.52762604520893,133.9096805585768,110.50667922389097,127.49639136366802,130.84485362227346,119.96491652547942,138.8664194273253,113.25670657286678,126.5128709016358,128.50992065035913,111.67250506782871,96.63778341913452,128.92222162643668,103.93397009201558,140.41706768294753,113.20408066261271,139.94321451856152,107.51257550749575,153.83931288411856,104.0936365938028,128.95760757398514,112.38892773847478,133.83359082519607,106.05928325404562,165.12538280163392,137.5116328031017,121.01791786589898,102.90024807198903,140.80704315306357,110.74678887056116,157.82137149305757,119.56574301433325,122.37402853882176,124.60512325444648
202307,125.13746838413661,138.03273811539873,106.22754718603234,121.34687277117581,125.5772919269954,115.10423909741604,108.85270454119578,129.79219676619437,143.10128603428836,131.2445647588191,126.27631559805639,127.91462621938277,126.88486150370615,110.90925367375233,121.10681918523693,126.25891341864047,116.30776695990735,137.95731480900602,119.90702209307945,152.20815018934587,115.96152528503633,106.83237667105574,132.31022503294417,118.75616244991456,129.28481871856712,116.6338765341025,119.74797026926592,104.48630596427118,120.5052141392084,109.10663434818844,107.38264943064476,123.48267102638243,119.36825979634688,116.79621245730645,127.44409843079956,131.82605981437936,130.39709841916374,134.17749991969396,109.73313246932373,127.11390218957702,130.7140087686512,119.4850568593775,139.0052858467526,112.12413950713811,126.25984515983251,127.86737104710734,111.00247003742173,96.05795671861972,128.01976607505162,104.03790406210759,140.69790181831343,112.41165209797443,140.3630441621172,107.19003778097327,154.1469915098868,103.7813556840214,128.31281953611523,111.71459417204393,133.69975723437088,106.37746110380776,165.9510097156421,137.78665606870788,121.13893578376486,102.28284658355709,140.2438149804513,110.52529529282003,157.19008600708534,119.8048745003619,122.12928048174412,124.97893862420982
202308,124.88719344736833,137.61863990105255,105.8026369972882,121.22552589840465,124.69825088350643,114.29850942373412,109.07040995027818,129.53261237266196,142.95818474825407,131.2445647588191,126.40259191365443,127.27505308828586,127.26551608821727,110.46561665905732,120.13796463175504,125.88013667838455,115.60992035814792,136.57774166091596,120.02692911517252,150.9904849878311,115.49767918389618,106.40504716437152,132.4425352579771,117.4498446629655,129.02624908113,116.5172426575684,119.50847432872739,104.17284704637838,120.14369849679079,109.21574098253663,107.06050148235283,122.98874034227691,118.77141849736513,116.09543518256261,127.31665433236876,132.0897119340081,130.1363042223254,133.90914491985458,109.18446680697713,126.09699097206041,130.06043872480797,118.64866146136184,139.42230170429286,112.23626364664524,125.88106562435301,127.61163630501312,110.3364552171972,95.19343510815213,127.37966724467637,103.82982825398337,141.26069342558668,111.96200548958251,140.50340720627932,106.54689755428744,154.60943248441646,103.2624489056013,128.18450671657914,111.1560212011837,132.89755869096464,106.69659348711919,166.6148137545047,138.33780269298273,120.53324110484604,101.66914950405575,138.70113301566636,110.08319411164875,157.6616562651066,119.32565500236045,122.25140976222585,124.22906499246457
202309,125.38674222115782,136.93054670154729,105.59103172329361,120.61939826891263,124.07475962908889,113.38412134834425,108.63412831047707,128.755416698426,142.5293101940093,131.63829845309556,126.65539709748174,126.76595287593271,126.50192299168798,109.36096049246675,119.657412773228,126.00601681506292,114.80065091564087,135.2119642443068,120.62706376074838,150.08454207790413,114.57369775042501,105.87302192854966,132.5749777932351,117.4498446629655,129.41332782837338,116.16769092959571,119.38896585439866,103.96450135228562,119.54298000430683,109.54338820548425,106.41813847345873,122.37379664056553,118.05878998638094,115.74714887701494,126.93470436937164,131.95762222207412,129.48562270121377,133.64132663001487,108.52936000613526,125.59260300817215,129.67025740863355,118.29271547697776,139.56172400599715,111.56284606476538,125.1257792306069,127.22880139609808,109.7847729411112,95.09824167304397,126.74276890845299,103.41450894096742,141.68447550586342,111.62611947311376,140.78441402069188,105.80106927140743,154.9186513493853,102.53961176326209,127.92813770314596,110.4890850739766,131.9672757801279,106.2698071131707,167.28127300952275,138.4761404956757,119.93057489932181,101.46581120504763,138.1463284836037,109.64286133520214,156.87334798378106,119.08700369235572,122.00690694270139,124.47752312244951
202310,124.88519525227316,136.10896342133802,105.59103172329361,120.49877887064373,124.44698390797616,113.04396898429923,108.09095766892467,128.62666128172756,142.24425157362128,131.24338355773628,126.52874170038427,127.01948478168458,126.12241722271293,108.70479472951196,119.89672759877448,125.3759867309876,114.57104961380959,133.99505656610805,120.86831788826989,147.68318940465767,113.77168186617205,105.66127588469257,132.97270272661478,116.98004528431363,128.24860787791803,115.9353555477365,119.62774378610746,102.92485633876277,118.825722124281,109.2147580408678,106.20530219651181,121.02768487751932,117.58655482643542,114.93691883487583,126.80776966500228,131.42979173318582,129.22665145581132,132.57219601697477,107.55259576608005,125.09023259613944,129.5405871512249,118.05613004602381,140.11997090202115,111.11659468050631,124.24989877599265,126.46542858772149,109.23584907640564,95.09824167304397,126.10905506391073,103.2076799230855,141.68447550586342,109.95172768101706,140.6436296066712,104.74305857869336,155.22848865208408,101.4116760338662,128.43985025395855,110.0471287336807,130.91153757388687,105.41964865626534,168.28496064757985,138.61461663617138,118.37147742563064,101.16141377143249,137.59374316966927,109.53321847386695,155.77523454789457,118.3724816702016,121.51887931493059,123.73065798371482
202311,124.7603100570209,135.15620067738865,106.01339585018678,119.77578619741988,124.07364295625224,112.81788104633063,107.7666847959179,128.2407812978824,141.6752745673268,130.71841002350533,125.5165117667812,127.40054323602962,124.9873154677085,108.2699755505939,119.29724396078059,124.49835482387068,114.11276541535435,132.78910105701306,121.5935277955995,146.50172388942042,112.63396504751032,105.1329695052691,133.50459353752126,116.27816501260776,127.73561344640635,115.5875494810933,119.38848829853525,102.20438234439142,118.35041923578386,109.2147580408678,105.67427568552925,120.54357413800925,116.64586238782394,114.36223424070145,126.55415412567227,130.37835339932036,128.58051819853227,131.77676284087292,107.12238538301571,124.46478143315875,128.8928842154688,117.82001778593175,139.8397309602171,111.2277112751868,123.1316496870087,126.08603230195833,108.3619622837944,94.62275046467876,124.84796451327162,102.38201848370082,141.25942207934582,109.18206558724995,140.36234234745785,104.0098571686425,155.69417411804034,100.60038262559527,127.66921115243481,109.82703447621333,131.56609526175632,104.89255041298402,168.62153056887502,138.4760020195352,118.37147742563064,100.65560670257533,136.76818071065128,109.42368525539308,155.61945931334668,117.89899174352078,121.39736043561567,123.85438864169853
202312,124.7603100570209,134.21010727264692,105.58934226678602,119.53623462502503,124.445863885121,112.3666095221453,108.19775153510157,127.85605895398874,141.2502487436248,129.6726627433173,125.26547874324764,126.50873943337741,124.23739157490225,107.94516562394212,119.41654120474136,124.0003614045752,113.31397605744687,131.99236645067097,121.8367148511907,145.0367066505262,111.2823574669402,104.39703871873222,133.2375843504462,115.58049602253212,127.35240660606712,115.00961173368783,119.14971132193817,101.38674728563629,117.64031672036916,108.99632852478608,104.51185865298844,120.0613998414572,115.82934135110916,114.24787200646077,126.04793750916957,129.59608327892445,127.55187405294402,130.72254873814595,106.58677345610063,124.09138708885928,127.47506248909866,117.34873771478802,139.6998912292569,111.11648356391163,121.90033319013861,125.32951610814658,107.38670462324023,94.14963671235537,125.22250840681143,101.76772637279862,140.41186554686976,108.74533732490094,139.5201682933731,102.96975859695607,155.84986829215836,99.99678032984171,127.54154194128238,109.38772633830848,130.90826478544753,104.26319511050613,169.46463822171938,138.0605740134766,117.66124856107686,100.05167306235988,135.40049890354476,109.2048378848823,154.21888417952655,117.42739577654669,120.7903736334376,123.73053425305685
