时间,北京,唐山,天津,秦皇岛,石家庄,包头,太原,丹东,呼和浩特,锦州,沈阳,吉林,大连,牡丹江,长春,无锡,哈尔滨,扬州,上海,徐州,南京,温州,杭州,金华,宁波,蚌埠,合肥,安庆,福州,泉州,厦门,九江,南昌,赣州,济南,烟台,青岛,济宁,郑州,洛阳,武汉,平顶山,长沙,宜昌,广州,襄阳,深圳,岳阳,南宁,常德,海口,惠州,重庆,湛江,成都,韶关,贵阳,桂林,昆明,北海,西安,三亚,兰州,泸州,西宁,南充,银川,遵义,乌鲁木齐,大理
202111,100.3,99.7,99.4,99.6,98.8,99.5,99.5,99.8,99.5,99.5,99.6,99.6,99.8,99.5,99.7,99.7,99.3,99.2,100.2,99.8,99.5,99.9,100.5,99.7,99.7,99.7,99.7,99.8,99.6,99.5,99.4,99.6,99.6,99.9,99.5,99.7,99.7,99.6,99.4,99.8,99.2,99.6,100.2,99.8,99.4,99.3,100.0,100.3,99.9,99.8,99.5,100.1,99.8,99.6,99.8,99.8,98.9,99.5,100.0,99.5,100.2,100.7,99.6,99.3,99.5,99.3,100.3,99.5,99.5,99.0
202112,100.0,100.2,99.3,99.0,99.1,99.4,99.1,99.6,100.0,99.8,99.5,100.1,99.6,99.3,99.7,99.5,99.2,99.9,100.4,99.6,100.3,100.3,100.5,99.9,99.6,99.8,100.2,100.0,100.1,99.2,100.2,99.5,99.9,100.4,100.0,99.7,99.9,99.5,99.3,99.3,99.7,99.9,100.3,99.6,99.4,99.0,99.9,99.6,99.8,99.7,99.7,99.7,100.3,98.9,99.6,99.5,99.5,100.4,99.8,99.4,99.5,100.2,99.6,100.0,99.0,99.3,99.6,100.1,99.6,99.6
202201,101.0,100.7,99.3,99.5,99.6,99.8,99.9,99.3,99.9,99.8,99.4,100.1,99.8,99.6,100.2,100.3,98.8,99.5,100.6,100.8,100.1,100.7,100.3,100.0,100.4,100.0,99.9,99.7,100.4,100.1,99.6,99.4,100.3,100.1,100.1,99.6,99.6,99.5,99.8,99.7,100.3,99.8,100.1,99.8,100.5,99.2,100.5,99.9,100.4,99.4,99.9,99.8,100.9,99.2,101.0,99.3,100.3,99.9,100.4,99.8,100.0,100.7,99.8,99.5,99.7,99.4,101.5,99.4,100.2,99.5
202202,100.6,100.0,100.1,99.8,100.0,99.7,99.6,99.6,99.8,99.4,99.4,100.2,99.6,99.4,99.7,100.5,99.1,99.6,100.5,99.9,100.7,99.2,100.4,100.1,100.7,100.1,99.3,99.4,100.3,100.4,99.5,99.6,100.4,100.3,100.1,100.1,100.0,99.4,99.8,99.6,99.5,99.3,100.2,99.6,100.6,99.5,100.4,99.2,99.6,99.3,99.7,100.4,100.6,100.4,100.7,99.7,99.6,99.8,100.5,97.9,101.0,99.8,99.7,99.5,99.2,99.1,99.9,100.3,100.7,99.4
202203,100.4,100.0,100.2,99.2,100.3,99.4,99.8,99.2,99.9,100.4,99.6,100.0,99.3,99.7,100.0,100.2,99.3,99.7,100.3,99.8,100.2,99.3,100.7,100.4,100.1,100.2,99.6,99.4,99.4,99.6,99.7,99.9,100.4,100.2,100.3,99.8,100.4,99.6,99.3,99.5,99.6,99.7,100.4,99.9,99.9,100.2,100.8,99.2,99.9,100.1,100.5,99.5,100.5,99.1,100.8,100.6,100.2,99.4,99.7,99.5,100.4,99.9,99.6,99.6,99.7,100.1,100.4,100.4,101.0,99.6
202204,100.7,100.1,99.9,99.7,100.2,99.3,99.4,99.1,99.5,98.5,99.8,100.0,99.9,100.0,100.0,99.9,99.3,99.0,100.0,99.5,99.5,99.2,100.6,100.3,99.7,98.8,99.9,99.5,99.4,99.8,99.5,99.8,100.5,100.1,99.8,99.6,100.1,100.2,99.7,99.3,99.2,99.9,100.3,99.8,100.1,98.8,99.9,98.7,100.2,99.0,100.4,99.6,99.6,98.8,100.8,99.0,100.8,99.5,99.9,98.4,100.2,99.6,99.3,99.3,100.0,99.2,100.1,99.8,100.6,99.3
202205,100.4,100.2,99.5,100.2,99.7,99.5,99.7,100.0,100.1,100.4,99.9,99.4,99.8,100.3,99.8,99.8,99.6,99.3,100.0,100.2,99.4,99.5,100.4,99.9,99.7,99.6,100.1,99.5,99.8,99.3,99.6,99.7,100.1,100.2,100.5,99.4,100.2,100.1,99.9,99.3,99.2,99.8,100.2,100.1,100.5,99.5,100.5,99.5,100.2,99.4,100.5,99.7,99.8,98.7,100.9,100.1,99.8,99.9,99.5,99.2,100.3,99.8,99.7,99.2,98.9,98.8,100.2,99.5,100.7,99.7
202206,100.8,99.3,99.8,99.0,99.8,99.6,100.1,100.0,99.6,100.2,100.1,100.1,99.7,100.3,99.3,100.2,99.4,99.7,100.5,100.5,100.4,99.4,101.0,99.7,100.1,100.2,100.5,99.6,100.3,99.4,100.5,99.6,99.4,100.4,100.3,100.2,100.6,99.6,99.8,99.7,99.6,99.9,100.4,98.5,100.3,99.8,100.2,98.4,100.1,99.8,99.8,100.2,100.4,99.3,101.3,99.5,99.8,99.9,99.8,99.0,100.3,99.6,99.5,99.5,100.4,99.8,100.1,100.5,99.8,99.0
202207,100.5,100.2,99.4,99.4,99.7,99.9,99.6,99.2,100.3,99.8,99.6,99.0,99.9,100.2,99.7,99.6,99.8,100.8,100.5,100.1,100.3,99.3,100.7,99.6,99.8,99.5,100.7,99.0,100.4,99.5,99.6,100.4,100.8,100.1,100.4,99.6,99.8,99.7,100.3,100.1,99.8,100.1,100.1,99.6,100.3,99.9,99.8,99.5,99.0,99.2,100.3,100.2,100.4,99.4,101.0,100.2,99.7,99.5,99.5,98.7,100.6,100.3,99.4,99.8,100.1,100.2,100.5,99.7,99.8,99.2
202208,100.4,99.4,99.6,99.5,99.5,99.4,99.5,99.6,99.0,99.7,99.2,99.3,99.8,100.1,100.2,100.4,99.5,99.7,100.6,99.6,100.4,99.6,100.4,99.6,100.3,99.9,100.3,99.6,99.5,99.0,99.4,99.8,100.1,99.6,100.2,100.1,100.3,99.2,99.6,99.7,98.7,99.6,100.3,99.8,99.8,99.6,99.6,99.5,99.3,99.4,100.2,99.8,98.9,98.8,100.4,100.2,99.9,99.3,99.6,98.6,100.1,100.0,99.0,99.5,99.6,99.4,100.4,99.7,99.9,99.9
202209,100.2,99.6,99.8,99.3,99.7,99.3,99.4,99.5,100.1,99.7,99.7,99.4,99.5,99.9,99.3,99.6,99.2,99.5,100.2,99.9,99.6,99.1,100.4,99.4,100.2,99.8,100.7,99.5,99.3,99.3,99.7,99.9,100.3,100.2,100.3,99.7,99.9,99.9,99.7,99.6,99.1,99.8,100.1,99.3,99.7,99.8,99.5,99.3,99.4,99.6,100.2,99.7,100.3,99.1,100.7,99.6,100.0,99.6,99.4,99.4,99.5,99.7,99.1,99.9,99.7,99.5,99.9,100.2,99.7,100.4
202210,100.4,99.8,99.7,99.3,99.3,100.0,99.6,99.9,100.0,99.1,99.4,99.7,98.8,98.9,99.3,99.2,99.4,99.6,100.3,99.5,99.5,99.3,100.3,99.4,100.4,99.9,100.6,100.1,99.5,99.4,99.3,99.6,99.9,99.4,100.1,99.8,99.8,99.4,99.5,99.3,99.4,99.7,100.2,99.1,99.7,99.9,99.3,99.2,99.0,99.5,99.9,99.3,99.4,99.4,100.3,99.7,99.6,99.7,99.2,99.3,99.7,99.9,99.6,99.7,99.4,101.0,99.8,99.4,99.8,99.5
202211,100.1,99.3,99.4,99.7,99.8,99.7,99.3,99.9,100.0,99.8,99.3,99.5,99.5,99.0,99.2,99.7,99.1,99.8,100.3,99.5,100.3,99.2,100.7,99.5,100.1,99.4,100.1,99.9,99.7,100.5,99.8,99.7,99.9,99.6,99.9,100.3,99.8,98.9,99.6,99.6,99.8,99.8,100.5,99.8,99.5,99.5,99.5,99.6,99.4,99.7,99.8,99.8,99.7,99.5,100.5,99.3,99.2,99.2,100.2,99.6,99.7,100.2,99.9,100.4,100.0,100.5,99.3,100.3,100.0,100.1
202212,100.2,99.4,99.3,99.5,99.4,99.6,99.4,99.8,98.6,99.6,99.4,99.5,99.6,99.5,98.9,100.4,99.6,100.6,100.4,99.7,99.9,99.8,100.3,99.7,100.2,99.9,99.9,99.7,99.8,100.7,99.9,100.2,99.7,99.7,99.9,99.8,100.3,99.7,99.4,99.5,99.9,100.2,100.5,99.8,99.6,99.9,99.7,99.4,99.8,99.6,99.8,99.3,99.5,99.5,100.5,99.4,99.8,99.4,99.3,99.6,100.1,99.8,99.5,99.6,99.7,100.1,100.1,99.5,99.7,99.7
202301,100.4,100.1,100.3,99.7,100.1,99.9,100.2,100.1,99.7,99.5,99.6,99.2,99.9,99.8,99.5,99.7,99.6,100.4,100.7,100.2,100.0,99.0,100.4,99.8,100.6,100.4,100.7,100.2,100.2,99.5,99.7,100.2,100.3,99.9,99.8,99.9,100.4,99.8,100.2,99.5,100.2,99.4,100.3,99.5,99.8,99.7,99.8,100.1,99.9,99.5,99.9,99.6,100.3,100.6,100.6,100.2,99.6,100.1,100.3,100.4,100.2,100.3,99.9,99.4,100.5,100.5,100.1,100.2,100.3,99.4
202302,100.2,100.4,100.9,99.8,100.2,100.5,100.5,99.7,100.6,99.8,99.9,100.3,99.7,99.8,99.7,100.3,100.1,100.4,100.2,100.6,100.3,100.3,100.2,100.4,100.9,100.3,100.3,100.4,100.3,99.6,100.1,100.1,100.3,99.9,100.9,100.5,100.5,99.9,100.6,100.3,100.6,99.9,100.0,100.6,100.3,100.2,100.2,100.1,100.5,100.2,100.4,100.3,100.7,101.4,100.7,100.2,99.7,100.7,100.9,100.6,100.0,100.5,100.5,100.1,100.3,99.8,100.5,100.8,100.4,100.3
202303,100.3,100.3,100.8,100.2,100.7,99.9,100.1,99.5,100.5,100.2,100.5,100.7,99.6,99.3,100.3,100.3,100.4,100.6,100.4,101.0,100.5,100.1,100.2,100.2,100.6,100.3,100.3,100.6,100.4,99.4,100.5,100.4,100.6,100.0,100.7,100.5,100.5,100.4,100.9,100.5,101.3,100.4,100.6,100.2,100.2,100.4,100.4,100.5,100.9,100.5,100.5,100.2,100.9,100.8,100.7,100.6,100.7,100.1,101.2,100.9,100.4,100.7,100.6,100.5,100.2,100.6,100.6,100.9,100.8,100.6
202304,100.6,100.7,100.6,99.6,100.7,100.4,100.3,100.3,100.3,100.4,100.2,100.1,99.6,100.2,100.4,100.4,100.7,100.0,100.4,100.6,100.5,100.2,100.1,99.6,100.2,100.4,100.1,100.2,100.2,99.8,100.1,100.4,100.5,100.3,100.6,99.9,100.2,100.3,100.5,100.6,100.7,100.1,100.5,99.9,100.2,100.3,100.3,100.2,100.3,100.2,100.7,100.7,100.7,100.6,100.9,100.4,100.2,100.5,100.1,100.4,100.6,100.1,100.4,100.4,100.3,100.3,101.0,100.5,100.1,99.5
202305,100.2,99.9,100.2,100.1,100.5,99.8,100.7,99.6,100.1,100.1,100.3,100.6,99.7,100.1,99.8,99.8,100.3,100.3,100.3,100.1,99.7,99.8,100.2,99.7,100.4,100.2,100.2,100.2,100.1,100.3,99.8,100.1,100.4,99.8,100.7,100.1,100.3,99.5,99.8,100.1,100.2,100.2,100.4,99.3,100.1,100.2,99.8,99.8,100.4,99.8,100.4,99.6,99.9,100.8,100.5,100.7,100.4,99.6,99.6,100.5,100.4,100.6,100.5,100.5,100.2,99.4,100.2,99.5,100.3,99.2
202306,100.1,99.9,100.3,99.6,99.9,99.6,99.8,100.1,100.2,100.2,99.7,100.2,100.2,100.3,100.5,99.6,100.3,100.1,100.4,99.9,99.8,100.3,100.4,99.8,100.3,99.7,99.9,99.8,99.8,99.6,99.7,99.8,100.1,99.6,100.2,100.1,100.1,100.1,99.7,99.8,100.0,99.7,100.2,99.8,99.9,100.4,99.7,99.8,99.7,99.6,100.4,98.9,99.8,100.2,100.2,99.7,99.8,99.5,99.5,100.2,100.3,100.3,100.2,99.5,100.1,99.9,100.4,99.9,99.6,99.2
202307,100.4,99.7,99.8,99.4,99.8,99.4,100.1,100.2,99.9,100.1,99.4,99.4,99.3,99.7,99.3,99.4,99.6,99.7,100.2,100.2,99.9,99.6,100.0,99.1,99.6,99.8,99.7,99.9,99.6,100.1,99.5,99.9,99.7,99.5,100.1,99.6,99.9,100.2,99.3,99.7,99.9,99.6,100.1,99.0,99.8,99.5,99.4,99.4,99.3,100.1,100.2,99.3,100.3,99.7,100.2,99.7,99.5,99.4,99.9,100.3,100.5,100.2,100.1,99.4,99.6,99.8,99.6,100.2,99.8,100.3
202308,99.8,99.7,99.6,99.9,99.3,99.3,100.2,99.8,99.9,100.0,100.1,99.5,100.3,99.6,99.2,99.7,99.4,99.0,100.1,99.2,99.6,99.6,100.1,98.9,99.8,99.9,99.8,99.7,99.7,100.1,99.7,99.6,99.5,99.4,99.9,100.2,99.8,99.8,99.5,99.2,99.5,99.3,100.3,100.1,99.7,99.8,99.4,99.1,99.5,99.8,100.4,99.6,100.1,99.4,100.3,99.5,99.9,99.5,99.4,100.3,100.4,100.4,99.5,99.4,98.9,99.6,100.3,99.6,100.1,99.4
202309,100.4,99.5,99.8,99.5,99.5,99.2,99.6,99.4,99.7,100.3,100.2,99.6,99.4,99.0,99.6,100.1,99.3,99.0,100.5,99.4,99.2,99.5,100.1,100.0,100.3,99.7,99.9,99.8,99.5,100.3,99.4,99.5,99.4,99.7,99.7,99.9,99.5,99.8,99.4,99.6,99.7,99.7,100.1,99.4,99.4,99.7,99.5,99.9,99.5,99.6,100.3,99.7,100.2,99.3,100.2,99.3,99.8,99.4,99.3,99.6,100.4,100.1,99.5,99.8,99.6,99.6,99.5,99.8,99.8,100.2
202310,99.6,99.4,100.0,99.9,100.3,99.7,99.5,99.9,99.8,99.7,99.9,100.2,99.7,99.4,100.2,99.5,99.8,99.1,100.2,98.4,99.3,99.8,100.3,99.6,99.1,99.8,100.2,99.0,99.4,99.7,99.8,98.9,99.6,99.3,99.9,99.6,99.8,99.2,99.1,99.6,99.9,99.8,100.4,99.6,99.3,99.4,99.5,100.0,99.5,99.8,100.0,98.5,99.9,99.0,100.2,98.9,100.4,99.6,99.2,99.2,100.6,100.1,98.7,99.7,99.6,99.9,99.3,99.4,99.6,99.4
202311,99.9,99.3,100.4,99.4,99.7,99.8,99.7,99.7,99.6,99.6,99.2,100.3,99.1,99.6,99.5,99.3,99.6,99.1,100.6,99.2,99.0,99.5,100.4,99.4,99.6,99.7,99.8,99.3,99.6,100.0,99.5,99.6,99.2,99.5,99.8,99.2,99.5,99.4,99.6,99.5,99.5,99.8,99.8,100.1,99.1,99.7,99.2,99.5,99.0,99.2,99.7,99.3,99.8,99.3,100.3,99.2,99.4,99.8,100.5,99.5,100.2,99.9,100.0,99.5,99.4,99.9,99.9,99.6,99.9,100.1
202312,100.0,99.3,99.6,99.8,100.3,99.6,100.4,99.7,99.7,99.2,99.8,99.3,99.4,99.7,100.1,99.6,99.3,99.4,100.2,99.0,98.8,99.3,99.8,99.4,99.7,99.5,99.8,99.2,99.4,99.8,98.9,99.6,99.3,99.9,99.6,99.4,99.2,99.2,99.5,99.7,98.9,99.6,99.9,99.9,99.0,99.4,99.1,99.5,100.3,99.4,99.4,99.6,99.4,99.0,100.1,99.4,99.9,99.6,99.5,99.4,100.5,99.7,99.4,99.4,99.0,99.8,99.1,99.6,99.5,99.9
202401,99.9,99.8,100.1,99.7,100.1,99.7,99.5,99.5,99.3,99.6,99.4,100.3,100.1,99.7,100.2,100.3,99.8,100.2,100.4,98.8,99.5,99.5,99.7,99.1,99.6,99.4,99.4,99.6,99.6,100.3,99.2,99.2,99.0,99.6,99.8,99.7,99.3,99.4,99.6,99.6,99.4,99.7,99.9,99.8,99.2,99.4,99.3,99.4,99.4,99.1,99.3,99.6,100.1,98.7,100.0,99.6,99.6,99.8,100.0,99.6,100.2,100.0,99.5,99.2,98.9,99.9,99.8,99.8,99.6,99.9
202402,99.9,99.6,100.4,99.7,100.1,99.4,99.9,99.7,99.7,99.9,99.3,99.6,99.5,99.9,99.5,100.4,99.4,99.9,100.2,99.5,98.9,99.4,99.8,99.2,99.6,99.3,99.7,99.4,99.3,100.1,99.3,99.3,99.6,99.8,99.6,99.7,99.7,99.5,99.5,99.5,99.5,99.8,99.7,99.6,99.2,99.1,99.5,99.6,99.3,99.4,99.5,100.0,100.0,99.0,99.9,99.4,99.7,99.5,100.2,100.4,100.3,99.7,99.4,99.1,99.8,99.8,99.4,99.6,100.0,99.7
202403,100.0,99.6,99.7,99.5,99.9,99.6,100.3,99.6,99.6,99.9,99.7,100.2,99.6,99.6,99.5,99.7,99.6,99.4,100.5,99.2,98.8,99.2,100.0,98.6,99.4,99.6,99.8,99.4,99.8,99.8,99.4,99.4,99.6,99.9,99.6,99.6,99.7,99.6,99.3,99.7,99.2,100.1,99.5,99.4,99.3,99.3,99.6,99.7,99.2,99.6,99.9,99.4,100.3,99.4,99.9,99.7,99.7,100.1,99.1,100.4,100.4,99.7,99.9,99.3,99.7,100.1,99.6,100.2,99.7,100.2
202404,99.3,99.3,100.1,99.3,99.5,99.4,100.2,99.0,99.5,99.3,99.8,98.8,99.4,99.4,99.7,99.3,99.6,99.6,100.3,99.7,99.2,99.3,99.5,99.3,98.2,99.2,99.3,99.0,99.5,99.3,98.7,99.2,99.7,99.5,99.8,98.8,99.2,99.7,99.2,99.8,99.0,100.1,99.4,99.2,98.7,99.5,99.0,99.5,99.3,99.2,99.7,99.1,98.7,99.0,99.7,99.5,99.9,99.4,99.3,99.4,100.1,99.6,99.4,99.4,99.6,99.9,99.5,100.2,99.5,99.5
202405,98.9,99.2,99.6,99.0,99.3,99.5,100.1,99.2,99.5,99.6,99.6,98.7,99.5,98.9,99.8,99.4,99.4,98.8,100.6,99.3,98.9,99.4,99.4,99.0,98.7,99.5,99.7,99.4,99.2,99.2,98.9,98.3,99.5,99.2,99.4,99.3,99.3,99.0,99.5,99.7,98.5,99.6,99.0,99.3,98.6,99.2,99.2,99.5,98.5,98.4,99.9,99.4,98.6,99.5,99.3,99.1,99.4,99.5,98.5,99.5,99.9,99.3,99.5,99.3,99.6,99.6,99.2,99.7,99.8,99.2
202406,99.4,99.4,99.7,98.9,99.5,99.1,99.7,99.5,99.4,99.4,99.0,100.2,98.9,99.4,99.4,100.0,99.1,99.8,100.4,98.9,98.8,98.6,99.7,99.2,98.4,99.3,99.3,99.7,99.3,98.4,98.1,98.9,99.5,99.1,99.4,99.4,99.2,99.5,99.3,99.1,98.9,99.5,99.6,99.8,98.8,99.6,99.3,99.3,99.5,99.7,99.6,99.2,99.1,99.3,99.0,100.0,99.6,99.6,99.3,99.6,100.2,100.1,98.5,99.3,99.2,99.2,99.3,99.2,99.3,99.0
202407,99.5,99.0,99.8,99.2,99.6,99.1,100.0,99.8,99.9,99.6,99.8,100.0,99.5,98.7,99.9,99.7,99.3,99.5,100.2,99.4,99.3,98.1,99.7,98.6,99.3,99.5,99.0,99.2,98.9,98.6,98.7,99.1,99.4,98.6,99.5,99.5,99.3,99.4,99.2,99.1,99.6,99.9,99.2,99.6,99.2,99.3,99.1,99.1,99.4,98.8,99.5,99.6,98.7,98.7,99.4,99.1,99.0,99.8,99.7,99.7,100.2,99.3,98.7,99.5,99.6,99.3,99.6,99.7,99.5,99.4
202408,99.5,99.0,99.4,99.2,99.8,99.4,99.8,99.4,99.6,99.3,99.3,98.8,99.7,99.4,99.3,99.3,99.6,99.2,100.6,99.6,100.3,98.2,99.9,98.3,99.3,99.2,99.4,99.1,98.1,98.1,99.0,99.9,99.3,98.7,99.2,99.6,99.4,99.4,99.6,99.2,99.2,99.9,98.9,99.2,99.5,99.4,99.2,98.9,99.2,99.5,99.4,98.7,99.6,99.6,98.8,99.0,99.2,99.5,98.0,98.7,100.0,99.5,98.3,99.3,99.5,99.5,99.4,99.7,99.8,98.3
202409,99.3,99.1,98.8,99.3,99.7,99.2,100.3,99.2,99.4,99.4,99.6,99.6,99.3,99.3,99.4,99.5,99.1,99.6,100.6,100.1,100.0,98.6,99.4,98.5,99.4,99.1,99.2,99.4,98.6,99.2,98.8,99.8,98.7,99.3,98.2,99.3,99.3,99.6,99.3,98.5,98.7,99.3,99.2,99.4,99.1,99.4,99.0,99.2,98.9,99.1,99.4,99.4,99.4,99.2,99.2,99.7,99.3,99.3,99.0,99.0,99.4,99.2,99.5,98.5,99.7,99.7,99.8,99.3,99.7,99.6
202410,99.3,99.2,99.5,99.6,99.5,99.3,100.2,99.6,99.2,99.4,100.1,99.5,99.4,99.2,99.8,99.5,99.4,98.6,100.3,98.9,99.4,99.4,99.6,99.5,98.9,99.6,99.6,99.8,99.3,99.6,100.2,99.7,99.6,99.9,99.3,99.8,99.4,99.6,99.1,99.6,99.0,100.2,99.1,99.5,99.3,99.1,100.1,99.5,99.1,99.0,99.2,99.2,99.8,99.2,99.6,99.7,99.4,100.2,99.0,99.3,99.4,99.6,99.2,99.2,99.3,99.7,99.9,99.4,99.9,99.5
202411,99.5,99.3,100.3,99.4,99.9,99.6,100.1,99.5,99.3,100.3,99.9,99.7,99.2,99.5,100.2,99.2,99.6,99.6,100.6,99.5,100.1,99.9,100.9,99.4,100.2,99.5,99.4,99.8,99.7,98.7,100.5,99.0,99.9,100.0,99.8,99.7,99.8,99.9,99.7,99.8,100.4,100.1,99.4,100.3,99.7,99.5,100.3,99.8,100.0,99.3,99.8,99.4,100.3,100.9,100.5,99.5,100.0,99.8,99.7,99.5,99.8,99.6,99.9,99.8,99.5,100.3,99.8,99.5,100.0,99.6
202412,99.9,99.6,100.2,99.7,99.6,99.7,100.0,99.6,99.2,99.6,100.2,99.5,99.9,99.8,99.5,100.2,99.5,100.0,100.5,99.9,100.6,99.6,100.4,99.8,100.5,99.8,99.8,99.5,100.1,100.4,100.3,99.7,99.8,100.3,99.9,99.7,100.3,99.6,100.4,99.9,100.4,100.2,100.1,99.8,99.9,99.8,100.2,99.5,100.3,100.0,99.5,100.1,99.7,99.4,100.6,99.4,99.9,99.7,99.8,99.8,99.7,100.6,99.8,99.8,99.3,100.4,100.0,99.9,100.1,99.9
202501,99.6,99.8,100.3,99.7,99.9,99.9,100.3,99.4,99.4,99.5,99.8,99.7,100.2,99.6,99.8,100.5,99.9,99.5,100.6,99.6,100.7,99.9,100.3,100.0,100.6,99.8,99.9,99.9,100.2,100.1,100.1,99.6,99.7,100.2,99.8,99.6,100.1,99.8,100.3,99.7,100.5,100.1,100.0,99.9,100.0,99.8,100.2,99.8,100.1,99.7,100.4,100.2,100.4,99.9,100.7,99.7,99.8,99.8,99.7,99.4,99.6,100.2,100.0,99.5,99.7,99.7,99.8,100.1,99.6,99.7
202502,100.1,99.5,99.7,99.8,99.7,99.6,100.1,99.6,99.4,99.7,100.2,99.6,100.3,99.8,99.5,99.2,100.3,99.9,100.2,99.6,100.5,100.0,99.9,99.9,100.3,99.7,100.2,99.8,99.9,100.2,100.2,100.0,100.3,100.0,100.3,99.4,100.0,99.7,99.6,99.9,99.7,100.0,99.8,100.1,99.8,99.9,100.4,99.6,100.1,100.1,100.0,99.8,99.8,99.5,100.3,99.4,100.0,99.7,99.9,99.7,99.5,99.9,99.8,99.6,99.9,99.8,99.4,99.6,99.9,99.8
202503,99.8,99.7,100.3,99.5,99.9,99.4,100.2,99.3,99.5,99.9,99.9,99.6,99.5,99.7,99.7,99.9,99.8,99.6,100.7,99.7,100.1,99.7,100.5,100.0,100.4,99.6,100.2,99.7,100.1,100.2,100.0,99.7,100.2,99.9,100.3,99.6,100.2,99.8,100.0,99.8,100.1,99.9,100.3,100.3,99.9,100.0,100.1,99.9,100.2,99.6,99.8,99.9,100.2,100.2,100.5,100.0,99.8,100.2,99.6,99.7,99.8,99.8,99.5,99.8,99.5,99.9,100.1,100.1,100.1,99.7
202504,100.1,99.6,100.4,99.7,99.8,99.6,100.3,99.9,99.8,99.5,99.6,99.7,100.5,99.8,99.8,99.7,99.7,99.9,100.5,99.6,99.6,99.8,100.4,99.9,100.0,99.5,100.3,99.6,100.2,100.3,100.1,99.6,99.6,99.8,100.0,100.1,100.1,99.7,100.1,99.9,99.8,100.1,100.2,100.0,99.8,99.9,99.9,99.5,100.1,99.8,99.8,100.1,100.3,99.8,100.3,99.7,99.7,99.8,99.6,99.6,99.7,100.2,99.6,99.6,99.7,99.8,99.4,100.2,100.3,99.4
202505,99.6,99.5,99.5,99.5,99.7,99.7,100.0,99.8,99.7,99.9,100.3,100.0,99.6,100.1,99.3,99.6,99.9,99.1,100.7,99.8,99.8,99.8,100.8,99.8,99.9,99.6,100.2,99.5,99.8,99.7,100.1,100.2,99.1,100.1,99.7,99.9,100.0,99.6,99.5,99.6,99.3,99.8,100.3,99.9,99.2,99.6,99.6,99.7,100.4,99.8,99.3,99.7,99.5,99.9,100.1,99.9,99.6,99.6,99.5,99.4,99.6,100.1,99.9,99.5,100.0,99.7,99.7,99.8,100.4,99.6
202506,99.7,99.3,99.8,99.4,99.8,99.5,100.1,100.1,99.9,99.8,100.1,99.6,99.8,99.8,99.7,99.7,99.9,99.7,100.4,99.2,99.0,99.4,100.2,99.8,100.3,99.8,100.1,99.7,99.6,99.5,99.5,100.1,99.2,99.7,99.9,99.2,99.8,99.8,99.4,99.9,99.9,99.7,100.4,100.1,99.5,99.5,99.4,99.6,100.1,99.6,99.1,99.9,99.4,100.3,99.7,99.8,99.7,99.7,99.2,99.6,99.5,100.1,99.8,99.7,99.8,99.4,99.9,99.6,100.2,99.7
